Combined_Key,Last_Update,Confirmed,Deaths
Norway,2022-04-11 04:21:02,1415928,2667
Oman,2022-04-11 04:21:02,388686,4254
"Azad Jammu and Kashmir, Pakistan",2022-04-11 04:21:02,43301,792
"Balochistan, Pakistan",2022-04-11 04:21:02,35480,378
"Gilgit-Baltistan, Pakistan",2022-04-11 04:21:02,11719,191
"Islamabad, Pakistan",2022-04-11 04:21:02,135127,1023
"Khyber Pakhtunkhwa, Pakistan",2022-04-11 04:21:02,219273,6322
"Punjab, Pakistan",2022-04-11 04:21:02,505412,13558
"Sindh, Pakistan",2022-04-11 04:21:02,576354,8097
Palau,2022-04-11 04:21:02,4098,6
Panama,2022-04-11 04:21:02,766931,8176
Papua New Guinea,2022-04-11 04:21:02,43424,643
Paraguay,2022-04-11 04:21:02,648446,18734
"Amazonas, Peru",2022-04-11 04:21:02,44050,1332
"Ancash, Peru",2022-04-11 04:21:02,126603,7114
"Apurimac, Peru",2022-04-11 04:21:02,38963,1623
"Arequipa, Peru",2022-04-11 04:21:02,212763,10267
"Ayacucho, Peru",2022-04-11 04:21:02,48104,2319
"Cajamarca, Peru",2022-04-11 04:21:02,95821,4452
"Callao, Peru",2022-04-11 04:21:02,146432,10481
"Cusco, Peru",2022-04-11 04:21:02,116749,5154
"Huancavelica, Peru",2022-04-11 04:21:02,25752,1265
"Huanuco, Peru",2022-04-11 04:21:02,52057,2884
"Ica, Peru",2022-04-11 04:21:02,103599,8918
"Junin, Peru",2022-04-11 04:21:02,125934,7458
"La Libertad, Peru",2022-04-11 04:21:02,146517,10921
"Lambayeque, Peru",2022-04-11 04:21:02,105476,9227
"Lima, Peru",2022-04-11 04:21:02,1605583,92946
"Loreto, Peru",2022-04-11 04:21:02,57880,4379
"Madre de Dios, Peru",2022-04-11 04:21:02,17809,846
"Moquegua, Peru",2022-04-11 04:21:02,48334,1617
"Pasco, Peru",2022-04-11 04:21:02,23915,1098
"Piura, Peru",2022-04-11 04:21:02,158141,13069
"Puno, Peru",2022-04-11 04:21:02,65693,4745
"San Martin, Peru",2022-04-11 04:21:02,61818,3154
"Tacna, Peru",2022-04-11 04:21:02,53701,2125
"Tumbes, Peru",2022-04-11 04:21:02,27414,1689
"Ucayali, Peru",2022-04-11 04:21:02,39451,3245
"Unknown, Peru",2022-04-11 04:21:02,2981,158
Philippines,2022-04-11 04:21:02,3681374,59769
Poland,2022-04-11 04:21:02,5978215,115635
Portugal,2022-04-11 04:21:02,3667184,21874
Qatar,2022-04-11 04:21:02,362783,677
Romania,2022-04-11 04:21:02,2872849,65207
"Adygea Republic, Russia",2022-04-11 04:21:02,48670,986
"Altai Krai, Russia",2022-04-11 04:21:02,263751,8520
"Altai Republic, Russia",2022-04-11 04:21:02,33931,602
"Amur Oblast, Russia",2022-04-11 04:21:02,105393,754
"Arkhangelsk Oblast, Russia",2022-04-11 04:21:02,226475,1673
"Astrakhan Oblast, Russia",2022-04-11 04:21:02,115310,2972
"Bashkortostan Republic, Russia",2022-04-11 04:21:02,280952,5560
"Belgorod Oblast, Russia",2022-04-11 04:21:02,127946,2187
"Bryansk Oblast, Russia",2022-04-11 04:21:02,159585,3861
"Buryatia Republic, Russia",2022-04-11 04:21:02,135055,2981
"Chechen Republic, Russia",2022-04-11 04:21:02,43181,1076
"Chelyabinsk Oblast, Russia",2022-04-11 04:21:02,321487,7497
"Chukotka Autonomous Okrug, Russia",2022-04-11 04:21:02,5551,42
"Chuvashia Republic, Russia",2022-04-11 04:21:02,77536,4571
"Dagestan Republic, Russia",2022-04-11 04:21:02,92515,3586
"Ingushetia Republic, Russia",2022-04-11 04:21:02,40538,549
"Irkutsk Oblast, Russia",2022-04-11 04:21:02,289099,8318
"Ivanovo Oblast, Russia",2022-04-11 04:21:02,108766,3046
"Jewish Autonomous Okrug, Russia",2022-04-11 04:21:02,18216,530
"Kabardino-Balkarian Republic, Russia",2022-04-11 04:21:02,61081,1845
"Kaliningrad Oblast, Russia",2022-04-11 04:21:02,166504,1817
"Kalmykia Republic, Russia",2022-04-11 04:21:02,50549,834
"Kaluga Oblast, Russia",2022-04-11 04:21:02,101956,1430
"Kamchatka Krai, Russia",2022-04-11 04:21:02,39274,609
"Karachay-Cherkess Republic, Russia",2022-04-11 04:21:02,45470,979
"Karelia Republic, Russia",2022-04-11 04:21:02,132297,1478
"Kemerovo Oblast, Russia",2022-04-11 04:21:02,159135,2267
"Khabarovsk Krai, Russia",2022-04-11 04:21:02,198299,1521
"Khakassia Republic, Russia",2022-04-11 04:21:02,87056,2379
"Khanty-Mansi Autonomous Okrug, Russia",2022-04-11 04:21:02,208014,2528
"Kirov Oblast, Russia",2022-04-11 04:21:02,149634,985
"Komi Republic, Russia",2022-04-11 04:21:02,169365,3091
"Kostroma Oblast, Russia",2022-04-11 04:21:02,87436,1331
"Krasnodar Krai, Russia",2022-04-11 04:21:02,254476,10755
"Krasnoyarsk Krai, Russia",2022-04-11 04:21:02,361463,10662
"Kurgan Oblast, Russia",2022-04-11 04:21:02,102379,1385
"Kursk Oblast, Russia",2022-04-11 04:21:02,115110,2411
"Leningrad Oblast, Russia",2022-04-11 04:21:02,183266,3455
"Lipetsk Oblast, Russia",2022-04-11 04:21:02,147103,3605
"Magadan Oblast, Russia",2022-04-11 04:21:02,19679,388
"Mari El Republic, Russia",2022-04-11 04:21:02,44358,1082
"Mordovia Republic, Russia",2022-04-11 04:21:02,66089,1359
"Moscow, Russia",2022-04-11 04:21:02,2748431,42891
"Moscow Oblast, Russia",2022-04-11 04:21:02,964213,14890
"Murmansk Oblast, Russia",2022-04-11 04:21:02,133830,3286
"Nenets Autonomous Okrug, Russia",2022-04-11 04:21:02,7248,100
"Nizhny Novgorod Oblast, Russia",2022-04-11 04:21:02,412167,11397
"North Ossetia - Alania Republic, Russia",2022-04-11 04:21:02,40504,1246
"Novgorod Oblast, Russia",2022-04-11 04:21:02,97888,1004
"Novosibirsk Oblast, Russia",2022-04-11 04:21:02,253332,5477
"Omsk Oblast, Russia",2022-04-11 04:21:02,204620,4261
"Orel Oblast, Russia",2022-04-11 04:21:02,109724,1859
"Orenburg Oblast, Russia",2022-04-11 04:21:02,212842,3917
"Penza Oblast, Russia",2022-04-11 04:21:02,181690,5659
"Perm Krai, Russia",2022-04-11 04:21:02,362657,8701
"Primorsky Krai, Russia",2022-04-11 04:21:02,171902,1915
"Pskov Oblast, Russia",2022-04-11 04:21:02,108043,1770
"Rostov Oblast, Russia",2022-04-11 04:21:02,368021,10804
"Ryazan Oblast, Russia",2022-04-11 04:21:02,117400,3324
"Saint Petersburg, Russia",2022-04-11 04:21:02,1507880,33217
"Sakha (Yakutiya) Republic, Russia",2022-04-11 04:21:02,175803,2102
"Sakhalin Oblast, Russia",2022-04-11 04:21:02,64251,826
"Samara Oblast, Russia",2022-04-11 04:21:02,378218,7697
"Saratov Oblast, Russia",2022-04-11 04:21:02,244654,5881
"Smolensk Oblast, Russia",2022-04-11 04:21:02,128621,2986
"Stavropol Krai, Russia",2022-04-11 04:21:02,194255,6992
"Sverdlovsk Oblast, Russia",2022-04-11 04:21:02,432303,10635
"Tambov Oblast, Russia",2022-04-11 04:21:02,113145,2357
"Tatarstan Republic, Russia",2022-04-11 04:21:02,139865,1909
"Tomsk Oblast, Russia",2022-04-11 04:21:02,127825,800
"Tula Oblast, Russia",2022-04-11 04:21:02,151920,5109
"Tver Oblast, Russia",2022-04-11 04:21:02,158755,2702
"Tyumen Oblast, Russia",2022-04-11 04:21:02,188123,4264
"Tyva Republic, Russia",2022-04-11 04:21:02,44390,349
"Udmurt Republic, Russia",2022-04-11 04:21:02,164607,3793
"Ulyanovsk Oblast, Russia",2022-04-11 04:21:02,199644,4594
"Vladimir Oblast, Russia",2022-04-11 04:21:02,148927,3390
"Volgograd Oblast, Russia",2022-04-11 04:21:02,211794,6766
"Vologda Oblast, Russia",2022-04-11 04:21:02,186671,3696
"Voronezh Oblast, Russia",2022-04-11 04:21:02,374103,8130
"Yamalo-Nenets Autonomous Okrug, Russia",2022-04-11 04:21:02,135982,1038
"Yaroslavl Oblast, Russia",2022-04-11 04:21:02,156688,2705
"Zabaykalsky Krai, Russia",2022-04-11 04:21:02,166923,2319
Rwanda,2022-04-11 04:21:02,129750,1459
Saint Kitts and Nevis,2022-04-11 04:21:02,5553,43
Saint Lucia,2022-04-11 04:21:02,23037,365
Saint Vincent and the Grenadines,2022-04-11 04:21:02,8339,106
Samoa,2022-04-11 04:21:02,3665,7
San Marino,2022-04-11 04:21:02,15629,114
Sao Tome and Principe,2022-04-11 04:21:02,5948,73
Saudi Arabia,2022-04-11 04:21:02,751813,9058
Senegal,2022-04-11 04:21:02,85950,1965
Serbia,2022-04-11 04:21:02,1989415,15884
Seychelles,2022-04-11 04:21:02,41059,164
Sierra Leone,2022-04-11 04:21:02,7677,125
Singapore,2022-04-11 04:21:02,1138001,1301
Slovakia,2022-04-11 04:21:02,2490661,19573
Slovenia,2022-04-11 04:21:02,987527,6535
Solomon Islands,2022-04-11 04:21:02,12005,137
Somalia,2022-04-11 04:21:02,26471,1361
South Africa,2022-04-11 04:21:02,3732075,100096
South Sudan,2022-04-11 04:21:02,17333,138
"Andalusia, Spain",2022-04-11 04:21:02,1414386,13283
"Aragon, Spain",2022-04-11 04:21:02,409988,4649
"Asturias, Spain",2022-04-11 04:21:02,209030,2624
"Baleares, Spain",2022-04-11 04:21:02,276345,1285
"C. Valenciana, Spain",2022-04-11 04:21:02,1364629,9181
"Canarias, Spain",2022-04-11 04:21:02,339471,1669
"Cantabria, Spain",2022-04-11 04:21:02,131229,790
"Castilla - La Mancha, Spain",2022-04-11 04:21:02,490946,7159
"Castilla y Leon, Spain",2022-04-11 04:21:02,688334,8412
"Catalonia, Spain",2022-04-11 04:21:02,2373041,18883
"Ceuta, Spain",2022-04-11 04:21:02,19880,146
"Extremadura, Spain",2022-04-11 04:21:02,254612,2292
"Galicia, Spain",2022-04-11 04:21:02,590178,3225
"La Rioja, Spain",2022-04-11 04:21:02,93719,913
"Madrid, Spain",2022-04-11 04:21:02,1645326,18185
"Melilla, Spain",2022-04-11 04:21:02,20739,154
"Murcia, Spain",2022-04-11 04:21:02,396966,2213
"Navarra, Spain",2022-04-11 04:21:02,233090,1522
"Pais Vasco, Spain",2022-04-11 04:21:02,675578,6519
"Unknown, Spain",2021-04-25 23:20:49,0,0
Sri Lanka,2022-04-11 04:21:02,662592,16489
Sudan,2022-04-11 04:21:02,61987,4907
Summer Olympics 2020,2022-04-11 04:21:02,865,0
Suriname,2022-04-11 04:21:02,79241,1325
"Blekinge, Sweden",2022-04-11 04:21:02,29506,161
"Dalarna, Sweden",2022-04-11 04:21:02,69147,459
"Gavleborg, Sweden",2022-04-11 04:21:02,73570,684
"Gotland, Sweden",2022-04-11 04:21:02,11369,69
"Halland, Sweden",2022-04-11 04:21:02,104212,436
"Jamtland Harjedalen, Sweden",2022-04-11 04:21:02,32612,168
"Jonkoping, Sweden",2022-04-11 04:21:02,86038,667
"Kalmar, Sweden",2022-04-11 04:21:02,59869,339
"Kronoberg, Sweden",2022-04-11 04:21:02,49222,380
"Norrbotten, Sweden",2022-04-11 04:21:02,48529,394
"Orebro, Sweden",2022-04-11 04:21:02,92019,452
"Ostergotland, Sweden",2022-04-11 04:21:02,94505,802
"Skane, Sweden",2022-04-11 04:21:02,336868,2337
"Sormland, Sweden",2022-04-11 04:21:02,63280,572
"Stockholm, Sweden",2022-04-11 04:21:02,570047,5202
"Uppsala, Sweden",2022-04-11 04:21:02,88969,665
"Varmland, Sweden",2022-04-11 04:21:02,64849,330
"Vasterbotten, Sweden",2022-04-11 04:21:02,56226,306
"Vasternorrland, Sweden",2022-04-11 04:21:02,53077,584
"Vastmanland, Sweden",2022-04-11 04:21:02,75407,475
"Vastra Gotaland, Sweden",2022-04-11 04:21:02,432659,3024
Switzerland,2022-04-11 04:21:02,3528689,13607
Syria,2022-04-11 04:21:02,55742,3146
Taiwan,2022-04-11 04:21:02,27410,854
Tajikistan,2022-04-11 04:21:02,17786,125
Tanzania,2022-04-11 04:21:02,33815,800
Thailand,2022-04-11 04:21:02,3905872,26188
Timor-Leste,2022-04-11 04:21:02,22842,130
Togo,2022-04-11 04:21:02,36957,272
Tonga,2022-04-11 04:21:02,7931,9
Trinidad and Tobago,2022-04-11 04:21:02,140332,3780
Tunisia,2022-04-11 04:21:02,1037358,28425
Turkey,2022-04-11 04:21:02,14958974,98409
"Autauga, Alabama, US",2022-04-11 04:21:02,15744,213
"Baldwin, Alabama, US",2022-04-11 04:21:02,55489,677
"Barbour, Alabama, US",2022-04-11 04:21:02,5658,98
"Bibb, Alabama, US",2022-04-11 04:21:02,6422,101
"Blount, Alabama, US",2022-04-11 04:21:02,14929,239
"Bullock, Alabama, US",2022-04-11 04:21:02,2304,53
"Butler, Alabama, US",2022-04-11 04:21:02,5052,129
"Calhoun, Alabama, US",2022-04-11 04:21:02,32355,620
"Chambers, Alabama, US",2022-04-11 04:21:02,8471,161
"Cherokee, Alabama, US",2022-04-11 04:21:02,5115,85
"Chilton, Alabama, US",2022-04-11 04:21:02,11060,202
"Choctaw, Alabama, US",2022-04-11 04:21:02,2050,36
"Clarke, Alabama, US",2022-04-11 04:21:02,7141,99
"Clay, Alabama, US",2022-04-11 04:21:02,4080,81
"Cleburne, Alabama, US",2022-04-11 04:21:02,3557,69
"Coffee, Alabama, US",2022-04-11 04:21:02,13566,231
"Colbert, Alabama, US",2022-04-11 04:21:02,16314,260
"Conecuh, Alabama, US",2022-04-11 04:21:02,2860,71
"Coosa, Alabama, US",2022-04-11 04:21:02,2958,58
"Covington, Alabama, US",2022-04-11 04:21:02,9306,228
"Crenshaw, Alabama, US",2022-04-11 04:21:02,3799,98
"Cullman, Alabama, US",2022-04-11 04:21:02,24508,364
"Dale, Alabama, US",2022-04-11 04:21:02,12863,229
"Dallas, Alabama, US",2022-04-11 04:21:02,8392,242
"DeKalb, Alabama, US",2022-04-11 04:21:02,18747,326
"Elmore, Alabama, US",2022-04-11 04:21:02,23220,343
"Escambia, Alabama, US",2022-04-11 04:21:02,10009,169
"Etowah, Alabama, US",2022-04-11 04:21:02,28763,641
"Fayette, Alabama, US",2022-04-11 04:21:02,4977,96
"Franklin, Alabama, US",2022-04-11 04:21:02,9856,137
"Geneva, Alabama, US",2022-04-11 04:21:02,6460,163
"Greene, Alabama, US",2022-04-11 04:21:02,1869,48
"Hale, Alabama, US",2022-04-11 04:21:02,4711,105
"Henry, Alabama, US",2022-04-11 04:21:02,4571,75
"Houston, Alabama, US",2022-04-11 04:21:02,25666,502
"Jackson, Alabama, US",2022-04-11 04:21:02,15019,236
"Jefferson, Alabama, US",2022-04-11 04:21:02,184579,2342
"Lamar, Alabama, US",2022-04-11 04:21:02,3724,63
"Lauderdale, Alabama, US",2022-04-11 04:21:02,24094,390
"Lawrence, Alabama, US",2022-04-11 04:21:02,7656,155
"Lee, Alabama, US",2022-04-11 04:21:02,37641,332
"Limestone, Alabama, US",2022-04-11 04:21:02,24879,292
"Lowndes, Alabama, US",2022-04-11 04:21:02,2609,76
"Macon, Alabama, US",2022-04-11 04:21:02,3863,83
"Madison, Alabama, US",2022-04-11 04:21:02,89192,952
"Marengo, Alabama, US",2022-04-11 04:21:02,5185,108
"Marion, Alabama, US",2022-04-11 04:21:02,8118,151
"Marshall, Alabama, US",2022-04-11 04:21:02,27341,389
"Mobile, Alabama, US",2022-04-11 04:21:02,113128,1637
"Monroe, Alabama, US",2022-04-11 04:21:02,5268,80
"Montgomery, Alabama, US",2022-04-11 04:21:02,54753,932
"Morgan, Alabama, US",2022-04-11 04:21:02,36001,510
"Out of AL, Alabama, US",2020-12-21 13:27:30,0,0
"Perry, Alabama, US",2022-04-11 04:21:02,2092,44
"Pickens, Alabama, US",2022-04-11 04:21:02,5253,101
"Pike, Alabama, US",2022-04-11 04:21:02,7466,133
"Randolph, Alabama, US",2022-04-11 04:21:02,5081,74
"Russell, Alabama, US",2022-04-11 04:21:02,10051,89
"Shelby, Alabama, US",2022-04-11 04:21:02,60619,447
"St. Clair, Alabama, US",2022-04-11 04:21:02,25252,412
"Sumter, Alabama, US",2022-04-11 04:21:02,2575,51
"Talladega, Alabama, US",2022-04-11 04:21:02,22304,375
"Tallapoosa, Alabama, US",2022-04-11 04:21:02,11382,232
"Tuscaloosa, Alabama, US",2022-04-11 04:21:02,55929,769
"Unassigned, Alabama, US",2020-12-21 13:27:30,0,0
"Walker, Alabama, US",2022-04-11 04:21:02,18652,438
"Washington, Alabama, US",2022-04-11 04:21:02,3731,59
"Wilcox, Alabama, US",2022-04-11 04:21:02,2885,46
"Winston, Alabama, US",2022-04-11 04:21:02,7566,129
"Aleutians East, Alaska, US",2022-04-11 04:21:02,1072,3
"Aleutians West, Alaska, US",2022-04-11 04:21:02,1686,2
"Anchorage, Alaska, US",2022-04-11 04:21:02,103156,519
"Bethel, Alaska, US",2022-04-11 04:21:02,10014,41
"Bristol Bay, Alaska, US",2022-04-11 04:21:02,0,0
"Bristol Bay plus Lake and Peninsula, Alaska, US",2022-04-11 04:21:02,840,1
"Chugach, Alaska, US",2022-04-11 04:21:02,1961,9
"Copper River, Alaska, US",2022-04-11 04:21:02,963,9
"Denali, Alaska, US",2022-04-11 04:21:02,411,1
"Dillingham, Alaska, US",2022-04-11 04:21:02,1824,11
"Fairbanks North Star, Alaska, US",2022-04-11 04:21:02,27495,136
"Haines, Alaska, US",2022-04-11 04:21:02,616,1
"Juneau, Alaska, US",2022-04-11 04:21:02,8344,21
"Kenai Peninsula, Alaska, US",2022-04-11 04:21:02,17726,105
"Ketchikan Gateway, Alaska, US",2022-04-11 04:21:02,3970,21
"Kodiak Island, Alaska, US",2022-04-11 04:21:02,4962,12
"Kusilvak, Alaska, US",2022-04-11 04:21:02,4014,12
"Matanuska-Susitna, Alaska, US",2022-04-11 04:21:02,34469,239
"Nome, Alaska, US",2022-04-11 04:21:02,6015,5
"North Slope, Alaska, US",2022-04-11 04:21:02,4421,11
"Northwest Arctic, Alaska, US",2022-04-11 04:21:02,4609,14
"Petersburg, Alaska, US",2022-04-11 04:21:02,723,4
"Prince of Wales-Hyder, Alaska, US",2022-04-11 04:21:02,1439,8
"Sitka, Alaska, US",2022-04-11 04:21:02,2360,6
"Skagway, Alaska, US",2022-04-11 04:21:02,161,0
"Southeast Fairbanks, Alaska, US",2022-04-11 04:21:02,2034,20
"Unassigned, Alaska, US",2022-04-11 04:21:02,909,1
"Valdez-Cordova, Alaska, US",2022-04-11 04:21:02,0,0
"Wrangell, Alaska, US",2022-04-11 04:21:02,526,1
"Yakutat, Alaska, US",2022-04-11 04:21:02,539,5
"Yukon-Koyukuk, Alaska, US",2022-04-11 04:21:02,1416,10
"American Samoa, US",2022-04-11 04:21:02,5018,8
"Apache, Arizona, US",2022-04-11 04:21:02,22246,605
"Cochise, Arizona, US",2022-04-11 04:21:02,31364,559
"Coconino, Arizona, US",2022-04-11 04:21:02,43529,472
"Gila, Arizona, US",2022-04-11 04:21:02,17117,376
"Graham, Arizona, US",2022-04-11 04:21:02,11940,173
"Greenlee, Arizona, US",2022-04-11 04:21:02,2215,32
"La Paz, Arizona, US",2022-04-11 04:21:02,5182,141
"Maricopa, Arizona, US",2022-04-11 04:21:02,1272999,17004
"Mohave, Arizona, US",2022-04-11 04:21:02,57317,1430
"Navajo, Arizona, US",2022-04-11 04:21:02,38107,890
"Out of AZ, Arizona, US",2022-04-11 04:21:02,0,0
"Pima, Arizona, US",2022-04-11 04:21:02,253451,3794
"Pinal, Arizona, US",2022-04-11 04:21:02,131381,1619
"Santa Cruz, Arizona, US",2022-04-11 04:21:02,16649,227
"Unassigned, Arizona, US",2022-04-11 04:21:02,0,0
"Yavapai, Arizona, US",2022-04-11 04:21:02,47913,1192
"Yuma, Arizona, US",2022-04-11 04:21:02,62610,1167
"Arkansas, Arkansas, US",2022-04-11 04:21:02,5681,79
"Ashley, Arkansas, US",2022-04-11 04:21:02,5114,65
"Baxter, Arkansas, US",2022-04-11 04:21:02,8756,247
"Benton, Arkansas, US",2022-04-11 04:21:02,66642,839
"Boone, Arkansas, US",2022-04-11 04:21:02,9429,179
"Bradley, Arkansas, US",2022-04-11 04:21:02,2987,49
"Calhoun, Arkansas, US",2022-04-11 04:21:02,960,10
"Carroll, Arkansas, US",2022-04-11 04:21:02,6100,102
"Chicot, Arkansas, US",2022-04-11 04:21:02,2771,60
"Clark, Arkansas, US",2022-04-11 04:21:02,5307,79
"Clay, Arkansas, US",2022-04-11 04:21:02,4103,93
"Cleburne, Arkansas, US",2022-04-11 04:21:02,6443,128
"Cleveland, Arkansas, US",2022-04-11 04:21:02,2257,36
"Columbia, Arkansas, US",2022-04-11 04:21:02,5416,93
"Conway, Arkansas, US",2022-04-11 04:21:02,5466,64
"Craighead, Arkansas, US",2022-04-11 04:21:02,37595,326
"Crawford, Arkansas, US",2022-04-11 04:21:02,15823,247
"Crittenden, Arkansas, US",2022-04-11 04:21:02,14259,226
"Cross, Arkansas, US",2022-04-11 04:21:02,4826,81
"Dallas, Arkansas, US",2022-04-11 04:21:02,1739,31
"Desha, Arkansas, US",2022-04-11 04:21:02,3025,41
"Drew, Arkansas, US",2022-04-11 04:21:02,4680,70
"Faulkner, Arkansas, US",2022-04-11 04:21:02,35039,313
"Franklin, Arkansas, US",2022-04-11 04:21:02,3809,72
"Fulton, Arkansas, US",2022-04-11 04:21:02,2689,90
"Garland, Arkansas, US",2022-04-11 04:21:02,23275,507
"Grant, Arkansas, US",2022-04-11 04:21:02,4460,61
"Greene, Arkansas, US",2022-04-11 04:21:02,15875,171
"Hempstead, Arkansas, US",2022-04-11 04:21:02,4555,66
"Hot Spring, Arkansas, US",2022-04-11 04:21:02,11170,131
"Howard, Arkansas, US",2022-04-11 04:21:02,3761,50
"Independence, Arkansas, US",2022-04-11 04:21:02,10603,209
"Izard, Arkansas, US",2022-04-11 04:21:02,3889,69
"Jackson, Arkansas, US",2022-04-11 04:21:02,6097,62
"Jefferson, Arkansas, US",2022-04-11 04:21:02,18583,273
"Johnson, Arkansas, US",2022-04-11 04:21:02,6806,85
"Lafayette, Arkansas, US",2022-04-11 04:21:02,1296,31
"Lawrence, Arkansas, US",2022-04-11 04:21:02,5294,76
"Lee, Arkansas, US",2022-04-11 04:21:02,2906,59
"Lincoln, Arkansas, US",2022-04-11 04:21:02,4912,68
"Little River, Arkansas, US",2022-04-11 04:21:02,3273,102
"Logan, Arkansas, US",2022-04-11 04:21:02,5115,79
"Lonoke, Arkansas, US",2022-04-11 04:21:02,19868,243
"Madison, Arkansas, US",2022-04-11 04:21:02,3958,61
"Marion, Arkansas, US",2022-04-11 04:21:02,3388,88
"Miller, Arkansas, US",2022-04-11 04:21:02,9550,175
"Mississippi, Arkansas, US",2022-04-11 04:21:02,13558,209
"Monroe, Arkansas, US",2022-04-11 04:21:02,1928,35
"Montgomery, Arkansas, US",2022-04-11 04:21:02,1519,57
"Nevada, Arkansas, US",2022-04-11 04:21:02,2183,45
"Newton, Arkansas, US",2022-04-11 04:21:02,1718,47
"Ouachita, Arkansas, US",2022-04-11 04:21:02,5463,104
"Perry, Arkansas, US",2022-04-11 04:21:02,2512,37
"Phillips, Arkansas, US",2022-04-11 04:21:02,4800,98
"Pike, Arkansas, US",2022-04-11 04:21:02,2614,44
"Poinsett, Arkansas, US",2022-04-11 04:21:02,8018,126
"Polk, Arkansas, US",2022-04-11 04:21:02,4146,148
"Pope, Arkansas, US",2022-04-11 04:21:02,18411,208
"Prairie, Arkansas, US",2022-04-11 04:21:02,1961,42
"Pulaski, Arkansas, US",2022-04-11 04:21:02,103039,1172
"Randolph, Arkansas, US",2022-04-11 04:21:02,5176,87
"Saline, Arkansas, US",2022-04-11 04:21:02,30833,330
"Scott, Arkansas, US",2022-04-11 04:21:02,2293,43
"Searcy, Arkansas, US",2022-04-11 04:21:02,2103,48
"Sebastian, Arkansas, US",2022-04-11 04:21:02,32694,520
"Sevier, Arkansas, US",2022-04-11 04:21:02,5926,75
"Sharp, Arkansas, US",2022-04-11 04:21:02,4628,105
"St. Francis, Arkansas, US",2022-04-11 04:21:02,7142,96
"Stone, Arkansas, US",2022-04-11 04:21:02,2910,67
"Unassigned, Arkansas, US",2022-04-11 04:21:02,26889,0
"Union, Arkansas, US",2022-04-11 04:21:02,9232,175
"Van Buren, Arkansas, US",2022-04-11 04:21:02,3467,62
"Washington, Arkansas, US",2022-04-11 04:21:02,68331,617
"White, Arkansas, US",2022-04-11 04:21:02,22064,289
"Woodruff, Arkansas, US",2022-04-11 04:21:02,1727,31
"Yell, Arkansas, US",2022-04-11 04:21:02,6850,105
"Alameda, California, US",2022-04-11 04:21:02,270529,1826
"Alpine, California, US",2022-04-11 04:21:02,125,0
"Amador, California, US",2022-04-11 04:21:02,9135,86
"Butte, California, US",2022-04-11 04:21:02,39693,399
"Calaveras, California, US",2022-04-11 04:21:02,7616,119
"Colusa, California, US",2022-04-11 04:21:02,4529,21
"Contra Costa, California, US",2022-04-11 04:21:02,202417,1296
"Del Norte, California, US",2022-04-11 04:21:02,6008,50
"El Dorado, California, US",2022-04-11 04:21:02,29969,207
"Fresno, California, US",2022-04-11 04:21:02,253824,2731
"Glenn, California, US",2022-04-11 04:21:02,6565,47
"Humboldt, California, US",2022-04-11 04:21:02,20098,141
"Imperial, California, US",2022-04-11 04:21:02,66395,910
"Inyo, California, US",2022-04-11 04:21:02,4555,56
"Kern, California, US",2022-04-11 04:21:02,242682,2320
"Kings, California, US",2022-04-11 04:21:02,55143,443
"Lake, California, US",2022-04-11 04:21:02,11588,134
"Lassen, California, US",2022-04-11 04:21:02,9845,65
"Los Angeles, California, US",2022-04-11 04:21:02,2843599,31770
"Madera, California, US",2022-04-11 04:21:02,43423,368
"Marin, California, US",2022-04-11 04:21:02,35898,288
"Mariposa, California, US",2022-04-11 04:21:02,3026,34
"Mendocino, California, US",2022-04-11 04:21:02,16081,126
"Merced, California, US",2022-04-11 04:21:02,70750,811
"Modoc, California, US",2022-04-11 04:21:02,995,8
